timestamp;element_id;process_instance_key;
2023.12.04 11:38:17.000;/api-gateway/kab/permanent/readApplication/<dealId>;UU9pdE13bW0zMDMxMjA0MDAwOA;
2023.12.04 11:38:30.000;/api-gateway/kab/permanent/setEmergencyData/<dealId>;UU9pdE13bW0zMDMxMjA0MDAwOA;
2023.12.04 11:38:36.000;/api-gateway/kab/permanent/approveApplication/<dealId>;V0Jka21KbXQ0MDcxMjA0MDAwNw;
2023.12.04 11:38:39.000;/api-gateway/kab/permanent/readApplication/<dealId>;UU9pdE13bW0zMDMxMjA0MDAwOA;
2023.12.04 11:33:14.000;/api-gateway/identification/readIdentification/<dealId>;c2tCeE0wczQwMzEyMDQwMDAz;
2023.12.04 11:33:20.000;/api-gateway/identification/confirmApplicantIdentity/<dealId>;MktjQXJsTTQwMzEyMDQwMDAw;
2023.12.04 11:33:14.000;/api-gateway/identification/readIdentification/<dealId>;Ty1kMFFTaFJZUTE5MzEyMDIwMDAy;
2023.12.04 11:33:45.000;/api-gateway/kab/permanent/readApplication/<dealId>;T0RsMTR1TjU0MDMxMjA0MDAwMQ;
2023.12.04 11:33:24.000;/api-gateway/identification/confirmApplicantIdentity/<dealId>;Ty1kMFFTaFJZUTE5MzEyMDIwMDAy;
2023.12.04 11:33:50.000;/api-gateway/kab/permanent/setDocumentData/<dealId>;Ty1kMFFTaFJZUTE5MzEyMDIwMDAy;
2023.12.04 11:34:06.000;/api-gateway/kab/permanent/getESignForm/<dealId>;T0RsMTR1TjU0MDMxMjA0MDAwMQ;
2023.12.04 11:35:45.000;/api-gateway/kab/permanent/readApplication/<dealId>;emRrZWZQNjdiQTQwMzEyMDQwMDA0;
2023.12.04 11:35:27.000;/api-gateway/identification/readIdentification/<dealId>;emRrZWZQNjdiQTQwMzEyMDQwMDA0;
2023.12.04 11:34:28.000;/api-gateway/kab/permanent/readApplication/<dealId>;Ty1kMFFTaFJZUTE5MzEyMDIwMDAy;
2023.12.04 11:34:29.000;/api-gateway/kab/permanent/setEFunctions/<dealId>;T0RsMTR1TjU0MDMxMjA0MDAwMQ;
2023.12.04 11:34:21.000;/api-gateway/kab/permanent/signESignData/<dealId>;c2tCeE0wczQwMzEyMDQwMDAz;
2023.12.04 11:34:06.000;/api-gateway/kab/permanent/getApplicationForm/<dealId>;MktjQXJsTTQwMzEyMDQwMDAw;
2023.12.04 11:34:22.000;/api-gateway/kab/permanent/readApplication/<dealId>;T0RsMTR1TjU0MDMxMjA0MDAwMQ;
2023.12.04 11:34:51.000;/api-gateway/kab/permanent/readApplication/<dealId>;T0RsMTR1TjU0MDMxMjA0MDAwMQ;
2023.12.04 11:34:51.000;/api-gateway/kab/permanent/setChipData/<dealId>;c2tCeE0wczQwMzEyMDQwMDAz;
2023.12.04 11:34:34.000;/api-gateway/kab/permanent/getEmergencyDataForm/<dealId>;c2tCeE0wczQwMzEyMDQwMDAz;
2023.12.04 11:34:44.000;/api-gateway/kab/permanent/signEmergencyData/<dealId>;c2tCeE0wczQwMzEyMDQwMDAz;
